imagepath,seglabelpath,depthpath,HHApath
SUNRGBD/kv2/kinect2data/000075_2014-05-14_21-30-15_260595134347_rgbf000100-resize/image/0000100.jpg,SUNRGBD/kv2/kinect2data/000075_2014-05-14_21-30-15_260595134347_rgbf000100-resize/depth/0000100.png,SUNRGBD/kv2/kinect2data/000075_2014-05-14_21-30-15_260595134347_rgbf000100-resize/segmentation/0000100.png,SUNRGBD/kv2/kinect2data/000075_2014-05-14_21-30-15_260595134347_rgbf000100-resize/HHA/0000100.png
SUNRGBD/kv2/kinect2data/000076_2014-05-14_21-31-07_260595134347_rgbf000150-resize/image/0000150.jpg,SUNRGBD/kv2/kinect2data/000076_2014-05-14_21-31-07_260595134347_rgbf000150-resize/depth/0000150.png,SUNRGBD/kv2/kinect2data/000076_2014-05-14_21-31-07_260595134347_rgbf000150-resize/segmentation/0000150.png,SUNRGBD/kv2/kinect2data/000076_2014-05-14_21-31-07_260595134347_rgbf000150-resize/HHA/0000150.png
SUNRGBD/kv2/kinect2data/000077_2014-05-14_21-31-56_260595134347_rgbf000150-resize/image/0000150.jpg,SUNRGBD/kv2/kinect2data/000077_2014-05-14_21-31-56_260595134347_rgbf000150-resize/depth/0000150.png,SUNRGBD/kv2/kinect2data/000077_2014-05-14_21-31-56_260595134347_rgbf000150-resize/segmentation/0000150.png,SUNRGBD/kv2/kinect2data/000077_2014-05-14_21-31-56_260595134347_rgbf000150-resize/HHA/0000150.png
SUNRGBD/kv2/kinect2data/000078_2014-05-14_21-32-52_260595134347_rgbf000101-resize/image/0000101.jpg,SUNRGBD/kv2/kinect2data/000078_2014-05-14_21-32-52_260595134347_rgbf000101-resize/depth/0000101.png,SUNRGBD/kv2/kinect2data/000078_2014-05-14_21-32-52_260595134347_rgbf000101-resize/segmentation/0000101.png,SUNRGBD/kv2/kinect2data/000078_2014-05-14_21-32-52_260595134347_rgbf000101-resize/HHA/0000101.png
SUNRGBD/kv2/kinect2data/000079_2014-05-14_21-35-51_260595134347_rgbf000172-resize/image/0000172.jpg,SUNRGBD/kv2/kinect2data/000079_2014-05-14_21-35-51_260595134347_rgbf000172-resize/depth/0000172.png,SUNRGBD/kv2/kinect2data/000079_2014-05-14_21-35-51_260595134347_rgbf000172-resize/segmentation/0000172.png,SUNRGBD/kv2/kinect2data/000079_2014-05-14_21-35-51_260595134347_rgbf000172-resize/HHA/0000172.png
SUNRGBD/kv2/kinect2data/000080_2014-05-14_21-36-38_260595134347_rgbf000132-resize/image/0000132.jpg,SUNRGBD/kv2/kinect2data/000080_2014-05-14_21-36-38_260595134347_rgbf000132-resize/depth/0000132.png,SUNRGBD/kv2/kinect2data/000080_2014-05-14_21-36-38_260595134347_rgbf000132-resize/segmentation/0000132.png,SUNRGBD/kv2/kinect2data/000080_2014-05-14_21-36-38_260595134347_rgbf000132-resize/HHA/0000132.png
SUNRGBD/kv2/kinect2data/000081_2014-05-14_21-37-23_260595134347_rgbf000151-resize/image/0000151.jpg,SUNRGBD/kv2/kinect2data/000081_2014-05-14_21-37-23_260595134347_rgbf000151-resize/depth/0000151.png,SUNRGBD/kv2/kinect2data/000081_2014-05-14_21-37-23_260595134347_rgbf000151-resize/segmentation/0000151.png,SUNRGBD/kv2/kinect2data/000081_2014-05-14_21-37-23_260595134347_rgbf000151-resize/HHA/0000151.png
SUNRGBD/kv2/kinect2data/000082_2014-05-14_21-38-22_260595134347_rgbf000151-resize/image/0000151.jpg,SUNRGBD/kv2/kinect2data/000082_2014-05-14_21-38-22_260595134347_rgbf000151-resize/depth/0000151.png,SUNRGBD/kv2/kinect2data/000082_2014-05-14_21-38-22_260595134347_rgbf000151-resize/segmentation/0000151.png,SUNRGBD/kv2/kinect2data/000082_2014-05-14_21-38-22_260595134347_rgbf000151-resize/HHA/0000151.png
SUNRGBD/kv2/kinect2data/000083_2014-05-14_21-39-38_260595134347_rgbf000151-resize/image/0000151.jpg,SUNRGBD/kv2/kinect2data/000083_2014-05-14_21-39-38_260595134347_rgbf000151-resize/depth/0000151.png,SUNRGBD/kv2/kinect2data/000083_2014-05-14_21-39-38_260595134347_rgbf000151-resize/segmentation/0000151.png,SUNRGBD/kv2/kinect2data/000083_2014-05-14_21-39-38_260595134347_rgbf000151-resize/HHA/0000151.png
SUNRGBD/kv2/kinect2data/000084_2014-05-14_21-41-23_260595134347_rgbf000151-resize/image/0000151.jpg,SUNRGBD/kv2/kinect2data/000084_2014-05-14_21-41-23_260595134347_rgbf000151-resize/depth/0000151.png,SUNRGBD/kv2/kinect2data/000084_2014-05-14_21-41-23_260595134347_rgbf000151-resize/segmentation/0000151.png,SUNRGBD/kv2/kinect2data/000084_2014-05-14_21-41-23_260595134347_rgbf000151-resize/HHA/0000151.png
SUNRGBD/kv2/kinect2data/000085_2014-05-14_21-42-14_260595134347_rgbf000091-resize/image/0000091.jpg,SUNRGBD/kv2/kinect2data/000085_2014-05-14_21-42-14_260595134347_rgbf000091-resize/depth/0000091.png,SUNRGBD/kv2/kinect2data/000085_2014-05-14_21-42-14_260595134347_rgbf000091-resize/segmentation/0000091.png,SUNRGBD/kv2/kinect2data/000085_2014-05-14_21-42-14_260595134347_rgbf000091-resize/HHA/0000091.png
SUNRGBD/kv2/kinect2data/000086_2014-05-14_21-42-54_260595134347_rgbf000150-resize/image/0000150.jpg,SUNRGBD/kv2/kinect2data/000086_2014-05-14_21-42-54_260595134347_rgbf000150-resize/depth/0000150.png,SUNRGBD/kv2/kinect2data/000086_2014-05-14_21-42-54_260595134347_rgbf000150-resize/segmentation/0000150.png,SUNRGBD/kv2/kinect2data/000086_2014-05-14_21-42-54_260595134347_rgbf000150-resize/HHA/0000150.png
SUNRGBD/kv2/kinect2data/000088_2014-05-14_21-45-08_260595134347_rgbf000151-resize/image/0000151.jpg,SUNRGBD/kv2/kinect2data/000088_2014-05-14_21-45-08_260595134347_rgbf000151-resize/depth/0000151.png,SUNRGBD/kv2/kinect2data/000088_2014-05-14_21-45-08_260595134347_rgbf000151-resize/segmentation/0000151.png,SUNRGBD/kv2/kinect2data/000088_2014-05-14_21-45-08_260595134347_rgbf000151-resize/HHA/0000151.png
SUNRGBD/kv2/kinect2data/000089_2014-05-14_21-46-22_260595134347_rgbf000114-resize/image/0000114.jpg,SUNRGBD/kv2/kinect2data/000089_2014-05-14_21-46-22_260595134347_rgbf000114-resize/depth/0000114.png,SUNRGBD/kv2/kinect2data/000089_2014-05-14_21-46-22_260595134347_rgbf000114-resize/segmentation/0000114.png,SUNRGBD/kv2/kinect2data/000089_2014-05-14_21-46-22_260595134347_rgbf000114-resize/HHA/0000114.png
SUNRGBD/kv2/kinect2data/000091_2014-05-14_21-47-56_260595134347_rgbf000152-resize/image/0000152.jpg,SUNRGBD/kv2/kinect2data/000091_2014-05-14_21-47-56_260595134347_rgbf000152-resize/depth/0000152.png,SUNRGBD/kv2/kinect2data/000091_2014-05-14_21-47-56_260595134347_rgbf000152-resize/segmentation/0000152.png,SUNRGBD/kv2/kinect2data/000091_2014-05-14_21-47-56_260595134347_rgbf000152-resize/HHA/0000152.png
SUNRGBD/kv2/kinect2data/000092_2014-05-14_21-48-51_260595134347_rgbf000151-resize/image/0000151.jpg,SUNRGBD/kv2/kinect2data/000092_2014-05-14_21-48-51_260595134347_rgbf000151-resize/depth/0000151.png,SUNRGBD/kv2/kinect2data/000092_2014-05-14_21-48-51_260595134347_rgbf000151-resize/segmentation/0000151.png,SUNRGBD/kv2/kinect2data/000092_2014-05-14_21-48-51_260595134347_rgbf000151-resize/HHA/0000151.png
SUNRGBD/kv2/kinect2data/000093_2014-05-14_21-50-02_260595134347_rgbf000152-resize/image/0000152.jpg,SUNRGBD/kv2/kinect2data/000093_2014-05-14_21-50-02_260595134347_rgbf000152-resize/depth/0000152.png,SUNRGBD/kv2/kinect2data/000093_2014-05-14_21-50-02_260595134347_rgbf000152-resize/segmentation/0000152.png,SUNRGBD/kv2/kinect2data/000093_2014-05-14_21-50-02_260595134347_rgbf000152-resize/HHA/0000152.png
SUNRGBD/kv2/kinect2data/000094_2014-05-14_21-50-54_260595134347_rgbf000151-resize/image/0000151.jpg,SUNRGBD/kv2/kinect2data/000094_2014-05-14_21-50-54_260595134347_rgbf000151-resize/depth/0000151.png,SUNRGBD/kv2/kinect2data/000094_2014-05-14_21-50-54_260595134347_rgbf000151-resize/segmentation/0000151.png,SUNRGBD/kv2/kinect2data/000094_2014-05-14_21-50-54_260595134347_rgbf000151-resize/HHA/0000151.png
SUNRGBD/kv2/kinect2data/000095_2014-05-14_21-51-53_260595134347_rgbf000151-resize/image/0000151.jpg,SUNRGBD/kv2/kinect2data/000095_2014-05-14_21-51-53_260595134347_rgbf000151-resize/depth/0000151.png,SUNRGBD/kv2/kinect2data/000095_2014-05-14_21-51-53_260595134347_rgbf000151-resize/segmentation/0000151.png,SUNRGBD/kv2/kinect2data/000095_2014-05-14_21-51-53_260595134347_rgbf000151-resize/HHA/0000151.png
SUNRGBD/kv2/kinect2data/000096_2014-05-14_21-53-57_260595134347_rgbf000152-resize/image/0000152.jpg,SUNRGBD/kv2/kinect2data/000096_2014-05-14_21-53-57_260595134347_rgbf000152-resize/depth/0000152.png,SUNRGBD/kv2/kinect2data/000096_2014-05-14_21-53-57_260595134347_rgbf000152-resize/segmentation/0000152.png,SUNRGBD/kv2/kinect2data/000096_2014-05-14_21-53-57_260595134347_rgbf000152-resize/HHA/0000152.png
SUNRGBD/kv2/kinect2data/000097_2014-05-14_21-54-38_260595134347_rgbf000150-resize/image/0000150.jpg,SUNRGBD/kv2/kinect2data/000097_2014-05-14_21-54-38_260595134347_rgbf000150-resize/depth/0000150.png,SUNRGBD/kv2/kinect2data/000097_2014-05-14_21-54-38_260595134347_rgbf000150-resize/segmentation/0000150.png,SUNRGBD/kv2/kinect2data/000097_2014-05-14_21-54-38_260595134347_rgbf000150-resize/HHA/0000150.png
SUNRGBD/kv2/kinect2data/000098_2014-05-14_21-55-47_260595134347_rgbf000151-resize/image/0000151.jpg,SUNRGBD/kv2/kinect2data/000098_2014-05-14_21-55-47_260595134347_rgbf000151-resize/depth/0000151.png,SUNRGBD/kv2/kinect2data/000098_2014-05-14_21-55-47_260595134347_rgbf000151-resize/segmentation/0000151.png,SUNRGBD/kv2/kinect2data/000098_2014-05-14_21-55-47_260595134347_rgbf000151-resize/HHA/0000151.png
SUNRGBD/kv2/kinect2data/000099_2014-05-14_21-56-17_260595134347_rgbf000150-resize/image/0000150.jpg,SUNRGBD/kv2/kinect2data/000099_2014-05-14_21-56-17_260595134347_rgbf000150-resize/depth/0000150.png,SUNRGBD/kv2/kinect2data/000099_2014-05-14_21-56-17_260595134347_rgbf000150-resize/segmentation/0000150.png,SUNRGBD/kv2/kinect2data/000099_2014-05-14_21-56-17_260595134347_rgbf000150-resize/HHA/0000150.png
SUNRGBD/kv2/kinect2data/000101_2014-05-14_21-58-34_260595134347_rgbf000151-resize/image/0000151.jpg,SUNRGBD/kv2/kinect2data/000101_2014-05-14_21-58-34_260595134347_rgbf000151-resize/depth/0000151.png,SUNRGBD/kv2/kinect2data/000101_2014-05-14_21-58-34_260595134347_rgbf000151-resize/segmentation/0000151.png,SUNRGBD/kv2/kinect2data/000101_2014-05-14_21-58-34_260595134347_rgbf000151-resize/HHA/0000151.png
SUNRGBD/kv2/kinect2data/000102_2014-05-14_22-00-49_260595134347_rgbf000150-resize/image/0000150.jpg,SUNRGBD/kv2/kinect2data/000102_2014-05-14_22-00-49_260595134347_rgbf000150-resize/depth/0000150.png,SUNRGBD/kv2/kinect2data/000102_2014-05-14_22-00-49_260595134347_rgbf000150-resize/segmentation/0000150.png,SUNRGBD/kv2/kinect2data/000102_2014-05-14_22-00-49_260595134347_rgbf000150-resize/HHA/0000150.png
SUNRGBD/kv2/kinect2data/000103_2014-05-14_22-01-17_260595134347_rgbf000152-resize/image/0000152.jpg,SUNRGBD/kv2/kinect2data/000103_2014-05-14_22-01-17_260595134347_rgbf000152-resize/depth/0000152.png,SUNRGBD/kv2/kinect2data/000103_2014-05-14_22-01-17_260595134347_rgbf000152-resize/segmentation/0000152.png,SUNRGBD/kv2/kinect2data/000103_2014-05-14_22-01-17_260595134347_rgbf000152-resize/HHA/0000152.png
SUNRGBD/kv2/kinect2data/000104_2014-05-14_22-01-47_260595134347_rgbf000152-resize/image/0000152.jpg,SUNRGBD/kv2/kinect2data/000104_2014-05-14_22-01-47_260595134347_rgbf000152-resize/depth/0000152.png,SUNRGBD/kv2/kinect2data/000104_2014-05-14_22-01-47_260595134347_rgbf000152-resize/segmentation/0000152.png,SUNRGBD/kv2/kinect2data/000104_2014-05-14_22-01-47_260595134347_rgbf000152-resize/HHA/0000152.png
SUNRGBD/kv2/kinect2data/000105_2014-05-14_22-02-56_260595134347_rgbf000102-resize/image/0000102.jpg,SUNRGBD/kv2/kinect2data/000105_2014-05-14_22-02-56_260595134347_rgbf000102-resize/depth/0000102.png,SUNRGBD/kv2/kinect2data/000105_2014-05-14_22-02-56_260595134347_rgbf000102-resize/segmentation/0000102.png,SUNRGBD/kv2/kinect2data/000105_2014-05-14_22-02-56_260595134347_rgbf000102-resize/HHA/0000102.png
SUNRGBD/kv2/kinect2data/000106_2014-05-14_22-03-34_260595134347_rgbf000651-resize/image/0000651.jpg,SUNRGBD/kv2/kinect2data/000106_2014-05-14_22-03-34_260595134347_rgbf000651-resize/depth/0000651.png,SUNRGBD/kv2/kinect2data/000106_2014-05-14_22-03-34_260595134347_rgbf000651-resize/segmentation/0000651.png,SUNRGBD/kv2/kinect2data/000106_2014-05-14_22-03-34_260595134347_rgbf000651-resize/HHA/0000651.png
SUNRGBD/kv2/kinect2data/000121_2014-04-13_23-35-47_094959634447_rgbf000157-resize/image/0000157.jpg,SUNRGBD/kv2/kinect2data/000121_2014-04-13_23-35-47_094959634447_rgbf000157-resize/depth/0000157.png,SUNRGBD/kv2/kinect2data/000121_2014-04-13_23-35-47_094959634447_rgbf000157-resize/segmentation/0000157.png,SUNRGBD/kv2/kinect2data/000121_2014-04-13_23-35-47_094959634447_rgbf000157-resize/HHA/0000157.png
SUNRGBD/kv2/kinect2data/000122_2014-04-13_23-36-57_094959634447_rgbf000223-resize/image/0000223.jpg,SUNRGBD/kv2/kinect2data/000122_2014-04-13_23-36-57_094959634447_rgbf000223-resize/depth/0000223.png,SUNRGBD/kv2/kinect2data/000122_2014-04-13_23-36-57_094959634447_rgbf000223-resize/segmentation/0000223.png,SUNRGBD/kv2/kinect2data/000122_2014-04-13_23-36-57_094959634447_rgbf000223-resize/HHA/0000223.png
SUNRGBD/kv2/kinect2data/000123_2014-04-13_23-37-59_094959634447_rgbf000226-resize/image/0000226.jpg,SUNRGBD/kv2/kinect2data/000123_2014-04-13_23-37-59_094959634447_rgbf000226-resize/depth/0000226.png,SUNRGBD/kv2/kinect2data/000123_2014-04-13_23-37-59_094959634447_rgbf000226-resize/segmentation/0000226.png,SUNRGBD/kv2/kinect2data/000123_2014-04-13_23-37-59_094959634447_rgbf000226-resize/HHA/0000226.png
SUNRGBD/kv2/kinect2data/000159_2014-05-16_20-26-45_260595134347_rgbf000090-resize/image/0000090.jpg,SUNRGBD/kv2/kinect2data/000159_2014-05-16_20-26-45_260595134347_rgbf000090-resize/depth/0000090.png,SUNRGBD/kv2/kinect2data/000159_2014-05-16_20-26-45_260595134347_rgbf000090-resize/segmentation/0000090.png,SUNRGBD/kv2/kinect2data/000159_2014-05-16_20-26-45_260595134347_rgbf000090-resize/HHA/0000090.png
SUNRGBD/kv2/kinect2data/000200_2014-06-02_14-52-29_260595134347_rgbf000269-resize/image/0000269.jpg,SUNRGBD/kv2/kinect2data/000200_2014-06-02_14-52-29_260595134347_rgbf000269-resize/depth/0000269.png,SUNRGBD/kv2/kinect2data/000200_2014-06-02_14-52-29_260595134347_rgbf000269-resize/segmentation/0000269.png,SUNRGBD/kv2/kinect2data/000200_2014-06-02_14-52-29_260595134347_rgbf000269-resize/HHA/0000269.png
SUNRGBD/kv2/kinect2data/000201_2014-06-02_14-52-57_260595134347_rgbf000512-resize/image/0000512.jpg,SUNRGBD/kv2/kinect2data/000201_2014-06-02_14-52-57_260595134347_rgbf000512-resize/depth/0000512.png,SUNRGBD/kv2/kinect2data/000201_2014-06-02_14-52-57_260595134347_rgbf000512-resize/segmentation/0000512.png,SUNRGBD/kv2/kinect2data/000201_2014-06-02_14-52-57_260595134347_rgbf000512-resize/HHA/0000512.png
SUNRGBD/kv2/kinect2data/000202_2014-06-02_14-53-55_260595134347_rgbf000213-resize/image/0000213.jpg,SUNRGBD/kv2/kinect2data/000202_2014-06-02_14-53-55_260595134347_rgbf000213-resize/depth/0000213.png,SUNRGBD/kv2/kinect2data/000202_2014-06-02_14-53-55_260595134347_rgbf000213-resize/segmentation/0000213.png,SUNRGBD/kv2/kinect2data/000202_2014-06-02_14-53-55_260595134347_rgbf000213-resize/HHA/0000213.png
SUNRGBD/kv2/kinect2data/000203_2014-06-02_15-26-14_260595134347_rgbf000108-resize/image/0000108.jpg,SUNRGBD/kv2/kinect2data/000203_2014-06-02_15-26-14_260595134347_rgbf000108-resize/depth/0000108.png,SUNRGBD/kv2/kinect2data/000203_2014-06-02_15-26-14_260595134347_rgbf000108-resize/segmentation/0000108.png,SUNRGBD/kv2/kinect2data/000203_2014-06-02_15-26-14_260595134347_rgbf000108-resize/HHA/0000108.png
SUNRGBD/kv2/kinect2data/000204_2014-06-02_15-26-40_260595134347_rgbf000101-resize/image/0000101.jpg,SUNRGBD/kv2/kinect2data/000204_2014-06-02_15-26-40_260595134347_rgbf000101-resize/depth/0000101.png,SUNRGBD/kv2/kinect2data/000204_2014-06-02_15-26-40_260595134347_rgbf000101-resize/segmentation/0000101.png,SUNRGBD/kv2/kinect2data/000204_2014-06-02_15-26-40_260595134347_rgbf000101-resize/HHA/0000101.png
SUNRGBD/kv2/kinect2data/000205_2014-06-02_15-27-02_260595134347_rgbf000144-resize/image/0000144.jpg,SUNRGBD/kv2/kinect2data/000205_2014-06-02_15-27-02_260595134347_rgbf000144-resize/depth/0000144.png,SUNRGBD/kv2/kinect2data/000205_2014-06-02_15-27-02_260595134347_rgbf000144-resize/segmentation/0000144.png,SUNRGBD/kv2/kinect2data/000205_2014-06-02_15-27-02_260595134347_rgbf000144-resize/HHA/0000144.png
SUNRGBD/kv2/kinect2data/000206_2014-06-02_15-27-22_260595134347_rgbf000073-resize/image/0000073.jpg,SUNRGBD/kv2/kinect2data/000206_2014-06-02_15-27-22_260595134347_rgbf000073-resize/depth/0000073.png,SUNRGBD/kv2/kinect2data/000206_2014-06-02_15-27-22_260595134347_rgbf000073-resize/segmentation/0000073.png,SUNRGBD/kv2/kinect2data/000206_2014-06-02_15-27-22_260595134347_rgbf000073-resize/HHA/0000073.png
SUNRGBD/kv2/kinect2data/000207_2014-06-02_15-28-11_260595134347_rgbf000106-resize/image/0000106.jpg,SUNRGBD/kv2/kinect2data/000207_2014-06-02_15-28-11_260595134347_rgbf000106-resize/depth/0000106.png,SUNRGBD/kv2/kinect2data/000207_2014-06-02_15-28-11_260595134347_rgbf000106-resize/segmentation/0000106.png,SUNRGBD/kv2/kinect2data/000207_2014-06-02_15-28-11_260595134347_rgbf000106-resize/HHA/0000106.png
SUNRGBD/kv2/kinect2data/000208_2014-06-02_15-28-40_260595134347_rgbf000053-resize/image/0000053.jpg,SUNRGBD/kv2/kinect2data/000208_2014-06-02_15-28-40_260595134347_rgbf000053-resize/depth/0000053.png,SUNRGBD/kv2/kinect2data/000208_2014-06-02_15-28-40_260595134347_rgbf000053-resize/segmentation/0000053.png,SUNRGBD/kv2/kinect2data/000208_2014-06-02_15-28-40_260595134347_rgbf000053-resize/HHA/0000053.png
SUNRGBD/kv2/kinect2data/000209_2014-06-02_15-29-16_260595134347_rgbf000097-resize/image/0000097.jpg,SUNRGBD/kv2/kinect2data/000209_2014-06-02_15-29-16_260595134347_rgbf000097-resize/depth/0000097.png,SUNRGBD/kv2/kinect2data/000209_2014-06-02_15-29-16_260595134347_rgbf000097-resize/segmentation/0000097.png,SUNRGBD/kv2/kinect2data/000209_2014-06-02_15-29-16_260595134347_rgbf000097-resize/HHA/0000097.png
SUNRGBD/kv2/kinect2data/000210_2014-06-02_15-32-43_260595134347_rgbf000055-resize/image/0000055.jpg,SUNRGBD/kv2/kinect2data/000210_2014-06-02_15-32-43_260595134347_rgbf000055-resize/depth/0000055.png,SUNRGBD/kv2/kinect2data/000210_2014-06-02_15-32-43_260595134347_rgbf000055-resize/segmentation/0000055.png,SUNRGBD/kv2/kinect2data/000210_2014-06-02_15-32-43_260595134347_rgbf000055-resize/HHA/0000055.png
SUNRGBD/kv2/kinect2data/000211_2014-06-02_15-33-18_260595134347_rgbf000066-resize/image/0000066.jpg,SUNRGBD/kv2/kinect2data/000211_2014-06-02_15-33-18_260595134347_rgbf000066-resize/depth/0000066.png,SUNRGBD/kv2/kinect2data/000211_2014-06-02_15-33-18_260595134347_rgbf000066-resize/segmentation/0000066.png,SUNRGBD/kv2/kinect2data/000211_2014-06-02_15-33-18_260595134347_rgbf000066-resize/HHA/0000066.png
SUNRGBD/kv2/kinect2data/000212_2014-06-02_15-34-44_260595134347_rgbf000043-resize/image/0000043.jpg,SUNRGBD/kv2/kinect2data/000212_2014-06-02_15-34-44_260595134347_rgbf000043-resize/depth/0000043.png,SUNRGBD/kv2/kinect2data/000212_2014-06-02_15-34-44_260595134347_rgbf000043-resize/segmentation/0000043.png,SUNRGBD/kv2/kinect2data/000212_2014-06-02_15-34-44_260595134347_rgbf000043-resize/HHA/0000043.png
SUNRGBD/kv2/kinect2data/000213_2014-06-02_15-36-21_260595134347_rgbf000240-resize/image/0000240.jpg,SUNRGBD/kv2/kinect2data/000213_2014-06-02_15-36-21_260595134347_rgbf000240-resize/depth/0000240.png,SUNRGBD/kv2/kinect2data/000213_2014-06-02_15-36-21_260595134347_rgbf000240-resize/segmentation/0000240.png,SUNRGBD/kv2/kinect2data/000213_2014-06-02_15-36-21_260595134347_rgbf000240-resize/HHA/0000240.png
SUNRGBD/kv2/kinect2data/000216_2014-06-02_15-39-05_260595134347_rgbf000117-resize/image/0000117.jpg,SUNRGBD/kv2/kinect2data/000216_2014-06-02_15-39-05_260595134347_rgbf000117-resize/depth/0000117.png,SUNRGBD/kv2/kinect2data/000216_2014-06-02_15-39-05_260595134347_rgbf000117-resize/segmentation/0000117.png,SUNRGBD/kv2/kinect2data/000216_2014-06-02_15-39-05_260595134347_rgbf000117-resize/HHA/0000117.png
SUNRGBD/kv2/kinect2data/000217_2014-06-02_15-39-24_260595134347_rgbf000012-resize/image/0000012.jpg,SUNRGBD/kv2/kinect2data/000217_2014-06-02_15-39-24_260595134347_rgbf000012-resize/depth/0000012.png,SUNRGBD/kv2/kinect2data/000217_2014-06-02_15-39-24_260595134347_rgbf000012-resize/segmentation/0000012.png,SUNRGBD/kv2/kinect2data/000217_2014-06-02_15-39-24_260595134347_rgbf000012-resize/HHA/0000012.png
